Product Name,Category,SKU,Filling,Weight,Customer Price,,
Super King 80% Duck  Down,DUCK SUMMER,ECO938,DUCK,,$139.00,,
Single 80% Hungarian Goose down,HUNGARIAN LIGHT,ECO939,HUNGARIAN,,121,,
Double 80% Hungarian Goose down,HUNGARIAN LIGHT,ECO940,HUNGARIAN,,142,,
King Single 80% Hungarian Goose down,HUNGARIAN LIGHT,ECO941,HUNGARIAN,,142,,
Queen 80% Hungarian Goose down,HUNGARIAN LIGHT,ECO942,HUNGARIAN,,170,,
King 80% Hungarian Goose down,HUNGARIAN LIGHT,ECO943,HUNGARIAN,,186,,
Super King 80% Hungarian Goose down,HUNGARIAN LIGHT,ECO944,HUNGARIAN,,273,,
Single 80% Hungarian Goose down,HUNGARIAN SUMMER,ECO945,HUNGARIAN,,$98.00,,
Double 80% Hungarian Goose down,HUNGARIAN SUMMER,ECO946,HUNGARIAN,,$119.00,,
King Single 80% Hungarian Goose down,HUNGARIAN SUMMER,ECO947,HUNGARIAN,,$119.00,,
Queen 80% Hungarian Goose down,HUNGARIAN SUMMER,ECO948,HUNGARIAN,,$140.00,,
King 80% Hungarian Goose down,HUNGARIAN SUMMER,ECO949,HUNGARIAN,,$151.00,,
Super King 80% Hungarian Goose down,HUNGARIAN SUMMER,ECO950,HUNGARIAN,,$234.00,,
Standard 80% Duck Down pillow,PILLOW,ECO951,DUCK,,$60.00,,
King 80% Duck Down pillow,PILLOW,ECO952,DUCK,,$87.50,,
Standard Hungarian 80% Goosedown pillow,PILLOW,ECO953,GOOSE,,$105.00,,
King Hungarian 80% Goosedown pillow,PILLOW,ECO954,GOOSE,,$113.00,,
80 Chamber duck pillow,PILLOW,ECO955,DUCK,,$40.00,,
